Num_Acc;jour;mois;an;hrmn;dep;com;lat;long
201900007828;10;2;2019;01:46;93;93007;48,92646;2,46934
201900007708;15;9;2019;06:30;93;93007;48,937292;2,480211
201900005265;12;8;2019;08:30;93;93007;48,945086;2,435139
201900004112;9;7;2019;00:30;93;93007;48,9307;2,4784
201900003915;15;9;2019;21:54;93;93007;48,937292;2,480211
201900003905;18;9;2019;21:30;93;93007;48,9332;2,48092
201900003177;21;10;2019;22:50;93;93007;48,94704;2,45809
201900003174;22;10;2019;15:09;93;93007;48,95003;2,46561
201900002861;30;4;2019;18:00;93;93007;48,93305;2,48075
201900002848;5;5;2019;03:40;93;93007;48,94314;2,47793
201900002846;5;5;2019;15:00;93;93007;48,9457;2,44024
201900002838;6;5;2019;10:00;93;93007;48,94625;2,44155
201900002792;13;5;2019;15:50;93;93007;48,95211;2,45206
201900002780;14;5;2019;19:00;93;93007;48,94316;2,47792
201900002777;16;5;2019;17:30;93;93007;48,94399;2,43658
201900002776;16;5;2019;16:40;93;93007;48,93483;2,48048
201900002755;23;5;2019;03:30;93;93007;48,92067;2,47934
201900002751;23;5;2019;19:30;93;93007;48,94213;2,47816
201900002050;22;11;2019;09:15;93;93007;48,94639;2,43637
201900001710;13;8;2019;16:30;93;93007;48,92542;2,46587
201900000460;1;6;2019;11:00;93;93007;48,95005;2,46615
201900000459;5;6;2019;22:40;93;93007;48,93521;2,46979
201900000458;11;6;2019;16:05;93;93007;48,935;2,475
201900000457;14;6;2019;15:20;93;93007;48,94292;2,44036
201900000456;15;6;2019;11:50;93;93007;48,94506;2,43533
201900000455;15;6;2019;22:07;93;93007;48,95056;2,4402
201900058296;25;3;2019;12:40;93;93006;48,871645;2,415286
201900056325;2;12;2019;06:30;93;93006;48,86562;2,41882
201900055902;27;3;2019;10:15;93;93006;48,86599;2,4162
201900055318;24;10;2019;19:45;93;93006;48,86542;2,41975
201900055316;25;10;2019;15:20;93;93006;48,86659;2,42445
201900050520;28;3;2019;08:40;93;93006;48,8662;2,41485
201900049790;28;10;2019;10:30;93;93006;48,87149;2,4183
201900049637;21;2;2019;09:30;93;93006;48,86612;2,42302
201900049091;6;12;2019;20:20;93;93006;48,86999;2,43015
201900046570;30;8;2019;13:45;93;93006;48,86558;2,41882
201900046536;27;9;2019;18:15;93;93006;48,876141;2,427109
201900046137;4;11;2019;09:30;93;93006;48,86998;2,43016
201900045927;12;2;2019;10:00;93;93006;48,87094;2,41738
201900045855;24;2;2019;07:00;93;93006;48,8626;2,4157
201900044520;8;1;2019;15:30;93;93006;48,86444;2,41435
201900043773;7;5;2019;12:00;93;93006;48,861;2,417
201900043772;8;5;2019;17:30;93;93006;48,861839;2,417055
201900043770;10;5;2019;17:30;93;93006;48,863937;2,416786
201900043769;12;5;2019;20:30;93;93006;48,86333;2,41461
201900043764;20;5;2019;18:00;93;93006;48,871201;2,417833
201900043763;20;5;2019;20:50;93;93006;48,872171;2,423947
201900042675;29;9;2019;22:19;93;93006;48,86223;2,41642
201900040973;10;2;2019;16:10;93;93006;48,8642;2,41678
201900040799;1;10;2019;00:48;93;93006;48,87078;2,41751
201900037810;22;7;2019;17:21;93;93006;48,85602;2,41698
201900036674;29;10;2019;21:55;93;93006;48,86606;2,42261
201900036373;13;12;2019;10:30;93;93006;48,86789;2,42759
201900036372;13;12;2019;12:10;93;93006;48,86619;2,41484
201900034292;24;7;2019;21:20;93;93006;48,87279;2,42942
201900034042;4;2;2019;08:10;93;93006;48,87732;2,422915
201900033544;23;6;2019;01:10;93;93006;48,86637;2,42365
201900033541;23;6;2019;11:45;93;93006;48,86522;2,41716
201900033461;23;6;2019;02:20;93;93006;48,87622;2,42617
201900031944;3;9;2019;08:20;93;93006;48,8669;2,4253
201900031829;25;6;2019;11:55;93;93006;48,8703;2,4272
201900030550;5;3;2019;09:50;93;93006;48,8623;2,4159
201900030318;13;4;2019;12:15;93;93006;48,86292;2,41503
201900029957;6;9;2019;18:40;93;93006;48,86648;2,42429
201900026665;14;4;2019;14:30;93;93006;48,87;2,4209
201900026143;26;1;2019;15:06;93;93006;48,87472;2,42537
201900025721;13;11;2019;17:40;93;93006;48,8698173;2,4156409
201900023977;29;1;2019;02:45;93;93006;48,8658;2,4169
201900021913;13;3;2019;20:53;93;93006;48,875937;2,431899
201900020529;24;12;2019;13:45;93;93006;48,86908;2,42939
201900019787;2;8;2019;13:45;93;93006;48,87627;2,42594
201900018572;16;3;2019;15:39;93;93006;48,87732;2,422915
201900016852;13;3;2019;18:30;93;93006;48,86581;2,42173
201900016093;3;7;2019;15:30;93;93006;48,862349;2,416147
201900015923;4;8;2019;22:00;93;93006;48,8710586;2,4311661
201900015922;5;8;2019;21:50;93;93006;48,872147;2,42148
201900014807;31;12;2019;12:15;93;93006;48,857207;2,422983
201900014364;31;5;2019;11:00;93;93006;48,86485;2,41622
201900014347;6;6;2019;22:05;93;93006;48,86622;2,42269
201900014344;7;6;2019;10:45;93;93006;48,866156;2,422306
201900013497;15;3;2019;17:30;93;93006;48,86777;2,42784
201900012458;6;8;2019;19:00;93;93006;48,86989;2,43038
201900012268;20;4;2019;20:00;93;93006;48,871;2,4309
201900011651;22;3;2019;18:00;93;93006;48,86559;2,419
201900011648;24;3;2019;05:35;93;93006;48,86544;2,42027
201900010928;4;7;2019;14:10;93;93006;48,85945;2,4218
201900010187;18;10;2019;09:45;93;93006;48,86989;2,43038
201900008163;20;3;2019;08:20;93;93006;48,863328;2,414626
201900007707;16;9;2019;08:00;93;93006;48,86567;2,42042
201900006042;16;9;2019;08:00;93;93006;48,8647;2,4171
201900004883;20;10;2019;17:40;93;93006;48,860277;2,415313
201900003706;26;4;2019;02:02;93;93006;48,86225;2,41617
201900002774;17;5;2019;15:15;93;93006;48,8644;2,41433
201900002771;18;5;2019;17:20;93;93006;48,86784;2,42763
201900001951;24;11;2019;18:10;93;93006;48,86627;2,42279
201900001696;15;8;2019;22:20;93;93006;48,876287;2,426053
201900001094;15;2;2019;23:20;93;93006;48,86577;2,41862
201900000834;20;9;2019;17:05;93;93006;48,8761;2,42625
201900000662;26;11;2019;09:20;93;93006;48,8669;2,42532
201900058661;7;6;2019;00:20;93;93005;48,941791;2,498054
201900058129;10;8;2019;19:49;93;93005;48,94825;2,50212
201900058122;21;9;2019;15:00;93;93005;48,9329;2,4883
201900058013;18;8;2019;18:30;93;93005;48,95947;2,46576
201900058009;18;8;2019;18:15;93;93005;48,95947;2,46576
201900057960;24;10;2019;03:30;93;93005;48,95801;2,47336
201900057725;16;2;2019;03:10;93;93005;48,95312;2,50234
201900056700;30;11;2019;19:50;93;93005;48,95271;2,47416
201900056324;2;12;2019;07:40;93;93005;48,957;2,47371
201900055856;10;7;2019;09:15;93;93005;48,95191;2,47529
201900055852;12;7;2019;06:20;93;93005;48,95937;2,46506
201900055849;12;7;2019;19:45;93;93005;48,92863;2,48132
201900054843;17;2;2019;11:40;93;93005;48,94558;2,47661
201900053438;24;9;2019;18:15;93;93005;48,94566;2,49863
201900052581;5;12;2019;11:45;93;93005;48,925;2,5013
201900052510;29;3;2019;12:10;93;93005;48,952678;2,491849
201900052509;29;3;2019;15:00;93;93005;48,933533;2,490135
201900052508;30;3;2019;10:40;93;93005;48,935735;2,503221
201900052175;21;8;2019;20:05;93;93005;48,923936;2,501148
201900051726;11;1;2019;19:20;93;93005;48,93126;2,48096
201900050977;6;12;2019;14:59;93;93005;48,921631;2,491049
201900050474;30;3;2019;23:00;93;93005;48,94147;2,49862
201900049819;10;1;2019;14:30;93;93005;48,947852;2,491226
201900049107;3;12;2019;06:20;93;93005;48,9647;2,47349
201900048920;1;4;2019;02:15;93;93005;48,94484;2,47717
201900048809;15;7;2019;11:55;93;93005;48,94286;2,4968
201900048370;26;9;2019;10:30;93;93005;48,952;2,517
201900047977;3;11;2019;17:30;93;93005;48,95158;2,49895
201900047056;16;7;2019;15:40;93;93005;48,94514;2,49499
201900046835;8;1;2019;08:20;93;93005;48,9447;2,51
201900046766;21;1;2019;09:30;93;93005;48,92404;2,502764
201900046765;22;1;2019;11:35;93;93005;48,9538781;2,4995665
201900046764;25;1;2019;08:20;93;93005;48,926456;2,486435
201900046763;27;1;2019;11:30;93;93005;48,924975;2,504077
201900046762;8;2;2019;19:50;93;93005;48,9538;2,50642
201900046761;17;2;2019;12:00;93;93005;48,94295;2,4968
201900046760;2;4;2019;20:10;93;93005;48,93473;2,50312
201900046728;24;8;2019;17:00;93;93005;48,94921;2,4754
201900046579;28;8;2019;11:50;93;93005;48,95533;2,47349
201900046577;28;8;2019;18:45;93;93005;48,95352;2,47381
201900046539;27;9;2019;20:30;93;93005;48,9511817;2,4989703
201900046420;25;9;2019;14:00;93;93005;48,9508;2,47435
201900045948;19;2;2019;21:50;93;93005;48,95946;2,46598
201900045858;24;2;2019;17:05;93;93005;48,939623;2,508023
201900045438;8;12;2019;22:10;93;93005;48,968713;2,480363
201900045374;9;12;2019;06:30;93;93005;48,92587;2,49079
201900045274;17;7;2019;17:28;93;93005;48,940282;2,501524
201900044999;18;1;2019;10:00;93;93005;48,956921;2,461843
201900044998;3;4;2019;11:15;93;93005;48,955913;2,495083
201900044124;6;11;2019;13:00;93;93005;48,951;2,496
201900043862;4;5;2019;18:00;93;93005;48,95504;2,49773
201900043861;5;5;2019;02:45;93;93005;48,940234;2,502224
201900043860;9;5;2019;01:35;93;93005;48,948952;2,516668
201900043859;10;5;2019;16:50;93;93005;48,9199;2,48945
201900043858;13;5;2019;09:35;93;93005;48,94937;2,49743
201900043857;13;5;2019;18:00;93;93005;48,9434;2,4926
201900043856;13;5;2019;16:10;93;93005;48,94958;2,49038
201900043855;14;5;2019;12:30;93;93005;48,955501;2,492245
201900043854;15;5;2019;16:15;93;93005;48,93814;2,50623
201900043853;19;5;2019;13:45;93;93005;48,92412;2,49032
201900043852;21;5;2019;08:40;93;93005;48,930047;2,511351
201900043851;22;5;2019;19:50;93;93005;48,941857;2,48807
201900043850;23;5;2019;22:00;93;93005;48,951915;2,513016
201900043849;25;5;2019;15:25;93;93005;48,947398;2,491842
201900043848;26;5;2019;22:43;93;93005;48,950551;2,487084
201900043847;27;5;2019;16:30;93;93005;48,956489;2,503708
201900043846;28;5;2019;13:50;93;93005;48,9314;2,495607
201900043614;8;12;2019;20:45;93;93005;48,96468;2,47422
201900043519;17;7;2019;12:40;93;93005;48,973299;2,491089
201900043256;4;4;2019;10:15;93;93005;48,93856;2,47987
201900042940;29;9;2019;19:00;93;93005;48,9301;2,50893
201900042251;29;10;2019;06:25;93;93005;48,9514;2,4764
201900042162;2;6;2019;18:40;93;93005;48,95355;2,47379
201900042038;27;5;2019;23:30;93;93005;48,95159;2,48889
201900041757;10;12;2019;08:00;93;93005;48,94143;2,47871
201900041647;19;7;2019;20:30;93;93005;48,952252;2,498956
201900041394;6;4;2019;00:41;93;93005;48,93566;2,48689
201900041218;24;8;2019;23:10;93;93005;48,93652;2,49406
201900041217;28;8;2019;14:00;93;93005;48,95133;2,51372
201900040986;25;2;2019;12:40;93;93005;48,955704;2,481672
201900040646;19;1;2019;05:00;93;93005;48,95784;2,46258
201900040427;30;10;2019;08:30;93;93005;48,93485;2,4925
201900040426;31;10;2019;19:50;93;93005;48,931;2,504
201900040425;1;11;2019;16:45;93;93005;48,954076;2,48229
201900038502;20;6;2019;09:45;93;93005;48,955501;2,492245
201900037999;11;12;2019;00:10;93;93005;48,97284;2,49233
201900037675;7;4;2019;12:40;93;93005;48,92404;2,501603
201900036569;6;11;2019;16:00;93;93005;48,94958;2,48361
201900036273;13;12;2019;13:45;93;93005;48,948282;2,502132
201900036271;13;12;2019;19:30;93;93005;48,95201;2,48519
201900036113;22;7;2019;10:40;93;93005;48,96325;2,4718
201900036011;10;4;2019;04:40;93;93005;48,966483;2,476911
201900035624;1;9;2019;06:00;93;93005;48,95353;2,4738
201900034374;21;7;2019;21:40;93;93005;48,96176;2,46731
201900033874;2;9;2019;14:30;93;93005;11;11
201900033543;22;6;2019;19:00;93;93005;48,95813;2,46385
201900033082;7;11;2019;21:40;93;93005;48,95;2,49
201900033049;15;12;2019;18:00;93;93005;48,9379;2,5007
201900032923;16;12;2019;17:30;93;93005;48,93125;2,48096
201900032602;26;7;2019;18:10;93;93005;48,96017;2,47351
201900031837;25;6;2019;11:10;93;93005;48,927747;2,490858
201900031835;25;6;2019;21:50;93;93005;48,92404;2,501603
201900031804;4;9;2019;15:00;93;93005;48,957576;2,464071
201900031531;5;10;2019;07:15;93;93005;48,9534;2,49903
201900031208;19;12;2019;07:00;93;93005;48,9549702;2,5000409
201900031150;9;11;2019;01:30;93;93005;48,923;2,51365
201900030327;11;4;2019;18:45;93;93005;48,94621;2,49342
201900030140;26;6;2019;16:10;93;93005;48,93693;2,498019
201900029963;5;9;2019;17:35;93;93005;48,96795;2,47952
201900029235;10;11;2019;14:30;93;93005;48,95444;2,47362
201900029234;9;11;2019;19:00;93;93005;48,96452;2,47373
201900029232;11;11;2019;14:45;93;93005;48,9725036;2,4939823
201900028085;5;9;2019;13:20;93;93005;48,95521;2,48072
201900027538;12;11;2019;07:25;93;93005;48,94458;2,49572
201900027537;12;11;2019;20:10;93;93005;48,950193;2,511498
201900026003;8;10;2019;16:45;93;93005;48,9503;2,47627
201900025931;8;10;2019;22:40;93;93005;48,9247;2,4909
201900025824;21;12;2019;19:30;93;93005;48,95233;2,48457
201900025723;13;11;2019;15:00;93;93005;48,95822;2,49213
201900025611;12;11;2019;23:30;93;93005;48,95732;2,47336
201900025597;13;11;2019;08:55;93;93005;48,95256;2,47381
201900025025;27;6;2019;19:15;93;93005;48,959384;2,50313
201900025023;29;6;2019;21:15;93;93005;48,949373;2,510984
201900024324;23;12;2019;15:00;93;93005;48,95952;2,47294
201900024323;23;12;2019;16:35;93;93005;48,94819;2,47543
201900023985;26;1;2019;20:56;93;93005;48,96796;2,47951
201900023919;13;11;2019;22:20;93;93005;48,93997;2,50479
201900023815;15;11;2019;00:15;93;93005;48,96667;2,47764
201900023812;15;11;2019;09:30;93;93005;48,95838;2,46374
201900023407;27;7;2019;15:20;93;93005;48,9416719;2,4786186
201900022809;8;9;2019;21:00;93;93005;48,948181;2,513687
201900022186;15;11;2019;10:30;93;93005;48,93173;2,50146
201900021983;16;11;2019;14:30;93;93005;48,96117;2,46896
201900021663;3;8;2019;01:30;93;93005;48,96296;2,47111
201900021176;24;4;2019;15:30;93;93005;48,92876;2,48145
201900021032;10;9;2019;11:30;93;93005;48,942701;2,494876
201900019292;7;10;2019;16:10;93;93005;48,96246;2,47105
201900019215;13;10;2019;01:19;93;93005;48,9544764;2,5109267
201900019157;12;10;2019;10:35;93;93005;48,95479;2,51018
201900019077;7;9;2019;18:45;93;93005;48,94643;2,47622
201900018760;26;12;2019;15:15;93;93005;48,96071;2,46792
201900018694;27;12;2019;13:00;93;93005;48,95037;2,51497
201900018693;27;12;2019;19:15;93;93005;48,95524;2,48058
201900017990;30;6;2019;20:20;93;93005;48,96894;2,48042
201900017987;1;7;2019;19:00;93;93005;48,95521;2,47326
201900017983;2;7;2019;17:20;93;93005;48,96381;2,47394
201900017737;31;7;2019;19:48;93;93005;48,95265;2,47401
201900017404;15;10;2019;14:30;93;93005;48,9416545;2,4786092
201900016595;29;12;2019;06:20;93;93005;48,96554;2,47471
201900016594;29;12;2019;06:15;93;93005;48,96554;2,47471
201900016362;20;5;2019;06:30;93;93005;48,96169;2,46743
201900016100;3;7;2019;17:00;93;93005;48,919941;2,489396
201900016099;3;7;2019;19:30;93;93005;48,94001;2,50385
201900015476;30;1;2019;13:45;93;93005;48,96795;2,47951
201900015174;13;9;2019;00:50;93;93005;48,93371;2,49053
201900015173;13;9;2019;19:20;93;93005;48,954173;2,50389
201900015081;17;3;2019;12:30;93;93005;48,96429;2,4739
201900015016;18;3;2019;07:40;93;93005;48,93566;2,48687
201900014484;5;7;2019;19:42;93;93005;48,95167;2,47405
201900014356;19;5;2019;17:35;93;93005;48,95167;2,47405
201900014327;12;6;2019;20:15;93;93005;48,95663;2,47316
201900014326;12;6;2019;19:50;93;93005;48,96016;2,47351
201900014317;15;6;2019;01:15;93;93005;48,92859;2,48149
201900013905;20;4;2019;22:30;93;93005;48,94894;2,51565
201900013816;15;10;2019;19:40;93;93005;48,95892;2,47338
201900012460;6;8;2019;12:30;93;93005;48,95488;2,51043
201900012008;17;10;2019;05:29;93;93005;48,95406;2,50859
201900011657;21;3;2019;09:45;93;93005;48,96437;2,47381
201900011452;14;9;2019;18:40;93;93005;48,95664;2,47654
201900011075;22;11;2019;11:40;93;93005;48,959473;2,476184
201900010939;5;7;2019;19:00;93;93005;48,93071;2,48333
201900010675;1;7;2019;14:40;93;93005;48,948282;2,502132
201900010674;7;8;2019;17:45;93;93005;48,9523;2,48457
201900010673;8;8;2019;02:00;93;93005;48,95499;2,47922
201900010030;7;2;2019;09:25;93;93005;48,93125;2,48096
201900008190;20;3;2019;13:05;93;93005;48,94943;2,5192
201900008189;22;3;2019;06:55;93;93005;48,92276;2,504904
201900008188;23;3;2019;19:50;93;93005;48,93675;2,48412
201900008187;24;3;2019;22:30;93;93005;48,92944;2,48083
201900008142;24;3;2019;11:05;93;93005;48,927976;2,492434
201900007829;9;2;2019;19:20;93;93005;48,96065;2,48939
201900007705;16;9;2019;11:00;93;93005;48,96555;2,47469
201900006655;20;10;2019;07:45;93;93005;48,95378;2,50621
201900005836;6;7;2019;23:45;93;93005;48,93943;2,47957
201900005573;22;1;2019;19:00;93;93005;48,9533;2,50278
201900005266;12;8;2019;13:20;93;93005;48,95801;2,50486
201900005173;14;8;2019;23:45;93;93005;48,96164;2,46642
201900005171;17;8;2019;06:30;93;93005;48,94574;2,47682
201900004210;6;7;2019;21:50;93;93005;48,92848;2,48103
201900004113;9;7;2019;05:50;93;93005;48,945528;2,509628
201900004013;18;9;2019;19:30;93;93005;48,958427;2,485375
201900003698;26;11;2019;08:40;93;93005;48,937372;2,494606
201900002814;9;5;2019;09:25;93;93005;48,96024;2,47331
201900002810;9;5;2019;16:50;93;93005;48,96017;2,47351
201900002804;10;5;2019;14:50;93;93005;48,94433;2,47728
201900002773;17;5;2019;21:20;93;93005;48,96409;2,47345
201900002770;19;5;2019;11:00;93;93005;48,972887;2,492269
201900002759;21;5;2019;13:00;93;93005;48,972662;2,4928987
201900002752;23;5;2019;18:00;93;93005;48,96024;2,47331
201900002738;26;5;2019;19:30;93;93005;48,97181;2,4959
201900001795;21;10;2019;19:25;93;93005;48,96018;2,47352
201900001371;5;6;2019;11:40;93;93005;48,94944;2,51959
201900001370;6;6;2019;17:00;93;93005;48,945487;2,508232
201900001369;6;6;2019;19:05;93;93005;48,955501;2,492245
201900001368;6;6;2019;19:45;93;93005;48,94319;2,5039
201900001367;7;6;2019;18:30;93;93005;48,95319;2,501465
201900001366;8;6;2019;15:15;93;93005;48,934055;2,4911
201900001365;11;6;2019;09:25;93;93005;48,953666;2,50644
201900001104;13;2;2019;14:15;93;93005;48,96797;2,4795
201900001097;15;2;2019;14:00;93;93005;48,96017;2,47352
201900001096;15;2;2019;15:00;93;93005;48,9416269;2,4786217
201900001090;16;2;2019;13:04;93;93005;48,973289;2,490992
201900000924;14;8;2019;08:45;93;93005;48,9540606;2,5090767
201900000923;10;9;2019;07:30;93;93005;48,935345;2,493138
201900000840;20;9;2019;09:00;93;93005;48,949344;2,517675
201900000839;20;9;2019;08:50;93;93005;48,93;2,5
201900000686;28;11;2019;02:35;93;93005;48,959473;2,476184
201900000583;28;11;2019;10:20;93;93005;48,950529;2,511002
201900000464;17;6;2019;13:20;93;93005;48,9389975;2,5074082
201900000463;17;6;2019;17:30;93;93005;48,96068;2,50127
201900000462;18;6;2019;08:20;93;93005;48,929316;2,496846
201900000461;19;6;2019;15:00;93;93005;48,9512;2,48542
201900000096;21;9;2019;16:42;93;93005;48,96084;2,46621
201900058784;29;11;2019;21:00;93;93001;48,90196;2,39004
201900058127;21;9;2019;01:45;93;93001;48,9126;2,37454
201900056119;19;8;2019;18:55;93;93001;48,9122;2,3726
201900055662;22;9;2019;10:45;93;93001;48,90532;2,37429
201900055661;22;9;2019;19:45;93;93001;48,91318;2,38292
201900054740;3;12;2019;08:35;93;93001;48,90815;2,37826
201900054307;19;8;2019;17:14;93;93001;48,90895;2,37804
201900054013;30;5;2019;09:30;93;93001;48,90888;2,3906
201900054011;12;7;2019;12:15;93;93001;48,91714;2,39308
201900054010;12;7;2019;17:40;93;93001;48,91367;2,38298
201900054008;12;7;2019;23:52;93;93001;48,9111954;2,3846355
201900053580;26;10;2019;23:05;93;93001;48,913;2,382
201900052513;29;3;2019;18:50;93;93001;48,903838;2,391818
201900051621;27;10;2019;14:45;93;93001;48,90569;2,38103
201900051469;19;2;2019;08:50;93;93001;48,92148;2,37576
201900050206;25;9;2019;08:40;93;93001;48,9034;2,37201
201900049791;29;10;2019;18:25;93;93001;48,9127576;2,3728424
201900048811;15;7;2019;21:30;93;93001;48,9110352;2,3792613
201900048372;26;9;2019;13:25;93;93001;48,91428;2,38178
201900048371;26;9;2019;17:15;93;93001;48,90594;2,36695
201900047785;21;2;2019;17:50;93;93001;48,91644;2,38006
201900047784;23;2;2019;18:45;93;93001;48,91381;2,37218
201900047255;7;12;2019;14:05;93;93001;48,92076;2,37274
201900045375;9;12;2019;16:39;93;93001;48,915;2,37
201900043876;7;5;2019;06:35;93;93001;48,9178;2,36974
201900043875;7;5;2019;15:50;93;93001;48,907154;2,372925
201900043874;8;5;2019;20:15;93;93001;48,91453;2,38084
201900043873;9;5;2019;15:00;93;93001;48,90741;2,3847
201900043872;10;5;2019;21:30;93;93001;48,907;2,376
201900043871;11;5;2019;12:50;93;93001;48,918297;2,399095
201900043870;11;5;2019;16:00;93;93001;48,91467;2,36664
201900043869;14;5;2019;23:00;93;93001;48,916;2,405
201900043868;17;5;2019;17:50;93;93001;48,91563;2,39973
201900043867;17;5;2019;21:05;93;93001;48,91154;2,39998
201900043866;24;5;2019;09:00;93;93001;48,917;2,379
201900043865;26;5;2019;14:30;93;93001;48,918085;2,368211
201900043864;27;5;2019;07:10;93;93001;48,92094;2,39251
201900043863;28;5;2019;08:30;93;93001;48,9185025;2,3926605
201900043726;13;5;2019;00:10;93;93001;48,905;2,38177
201900043703;10;5;2019;21:15;93;93001;48,912179;2,38024
201900042681;30;9;2019;21:20;93;93001;48,91527;2,404352
201900041397;4;4;2019;13:40;93;93001;48,91244;2,3913
201900041396;4;4;2019;21:00;93;93001;48,9095;2,37826
201900041395;6;4;2019;18:30;93;93001;48,91523;2,37425
201900041384;28;3;2019;18:40;93;93001;48,91531;2,37082
201900041222;26;8;2019;15:30;93;93001;48,91056;2,39945
201900041221;27;8;2019;14:55;93;93001;48,92143;2,37784
201900041220;30;8;2019;16:00;93;93001;48,91945;2,40295
201900041219;30;8;2019;16:30;93;93001;48,91;2,394
201900040759;15;1;2019;22:15;93;93001;48,91171;2,3844
201900038925;18;1;2019;12:05;93;93001;48,90881;2,39058
201900038924;18;1;2019;16:00;93;93001;48,903966;2,37223
201900038785;2;10;2019;18:39;93;93001;48,92214;2,39957
201900038504;20;6;2019;18:00;93;93001;48,91485;2,40317
201900038503;22;6;2019;20:45;93;93001;48,912076;2,377383
201900036572;7;11;2019;08:30;93;93001;48,90803;2,38807
201900036571;7;11;2019;08:20;93;93001;48,91621;2,38163
201900036275;2;12;2019;16:05;93;93001;48,90748;2,38834
201900036274;13;12;2019;16:45;93;93001;48,91333;2,37608
201900035896;6;2;2019;09:42;93;93001;48,9167226;2,3896467
201900035895;11;2;2019;16:00;93;93001;48,9110335;2,3792605
201900035894;13;2;2019;09:40;93;93001;48,922086;2,373303
201900035019;23;6;2019;16:30;93;93001;48,91907;2,38774
201900035018;23;6;2019;18:20;93;93001;48,90969;2,38636
201900034133;9;1;2019;12:15;93;93001;48,91562;2,39949
201900034132;12;1;2019;16:55;93;93001;48,91224;2,38114
201900033632;15;1;2019;08:50;93;93001;48,92157;2,36808
201900033465;24;6;2019;07:10;93;93001;48,91597;2,40534
201900033464;24;6;2019;13:30;93;93001;48,91754;2,37936
201900032107;3;9;2019;02:00;93;93001;48,9084;2,37556
201900031209;19;12;2019;10:00;93;93001;48,91297;2,40184
201900030715;27;7;2019;21:15;93;93001;48,9129;2,4019
201900030558;7;3;2019;12:00;93;93001;48,911096;2,373872
201900030330;10;2;2019;18:30;93;93001;48,9108;2,385
201900030329;10;4;2019;14:50;93;93001;48,91226;2,37475
201900030328;11;4;2019;07:40;93;93001;48,90625;2,37533
201900029760;25;1;2019;14:45;93;93001;48,91085;2,3792
201900029759;25;1;2019;20:45;93;93001;48,91203;2,40544
201900029591;7;10;2019;08:25;93;93001;48,9103;2,38558
201900028640;23;7;2019;18:15;93;93001;48,92166;2,37705
201900028086;5;9;2019;10:20;93;93001;48,90867;2,375269
201900027845;7;10;2019;12:20;93;93001;48,9083468;2,3782872
201900026668;15;4;2019;10:05;93;93001;48,912386;2,385206
201900026144;27;1;2019;17:00;93;93001;48,90359;2,39172
201900025333;10;3;2019;20:30;93;93001;48,9074;2,38475
201900025332;10;3;2019;21:40;93;93001;48,91524;2,37434
201900025231;11;3;2019;11:10;93;93001;48,90799;2,37292
201900025230;11;3;2019;14:20;93;93001;48,918;2,394
201900025026;28;6;2019;08:20;93;93001;48,9123;2,37473
201900023976;28;1;2019;12:20;93;93001;48,92135;2,3694
201900022736;10;10;2019;18:40;93;93001;48,91913;2,36998
201900022437;24;12;2019;12:30;93;93001;48,91313;2,38281
201900022187;15;11;2019;17:47;93;93001;48,9165;2,40572
201900020473;26;12;2019;07:45;93;93001;48,91629;2,38159
201900020166;16;11;2019;19:25;93;93001;48,918;2,393
201900019791;1;8;2019;08:26;93;93001;48,9231228;2,3702572
201900019600;1;7;2019;16:50;93;93001;48,908843;2,39058
201900018848;1;2;2019;18:45;93;93001;48,91521;2,37392
201900018584;14;3;2019;09:30;93;93001;48,9168;2,3928
201900018583;14;3;2019;20:15;93;93001;48,917042;2,379713
201900017905;2;7;2019;15:00;93;93001;48,909527;2,382123
201900016643;29;12;2019;16:00;93;93001;48,9107;2,39123
201900016642;29;12;2019;20:50;93;93001;48,91089;2,38508
201900015175;13;9;2019;06:30;93;93001;48,90693;2,37597
201900014357;4;6;2019;20:25;93;93001;48,9217;2,37767
201900013907;13;3;2019;14:35;93;93001;48,91471;2,38759
201900013906;26;4;2019;08:25;93;93001;48,91149;2,39772
201900013430;18;3;2019;13:20;93;93001;48,9108;2,385
201900013013;17;12;2019;08:50;93;93001;48,903;2,383
201900013011;18;12;2019;12:30;93;93001;48,90681;2,36687
201900011654;21;3;2019;17:50;93;93001;48,92159;2,36806
201900010943;3;7;2019;09:40;93;93001;48,9168678;2,3818272
201900010942;5;7;2019;19:00;93;93001;48,909594;2,398415
201900010941;6;7;2019;16:00;93;93001;48,91137;2,37352
201900010940;6;7;2019;20:50;93;93001;48,91878;2,38238
201900010676;7;8;2019;15:15;93;93001;48,91935;2,37828
201900010106;18;10;2019;10:55;93;93001;48,9162131;2,3816225
201900008191;25;3;2019;19:45;93;93001;48,908196;2,3775968
201900007809;16;9;2019;00:20;93;93001;48,91623;2,40564
201900006045;17;9;2019;08:00;93;93001;48,922169;2,380249
201900005267;12;8;2019;13:50;93;93001;48,90493;2,37413
201900003585;25;11;2019;00:37;93;93001;48,911091;2,37386
201900002860;1;5;2019;14:00;93;93001;48,92161;2,37708
201900002787;14;5;2019;18:15;93;93001;48,92108;2,37446
201900002394;19;9;2019;10:30;93;93001;48,90686;2,38866
201900002387;19;9;2019;01:30;93;93001;48,918335;2,398397
201900001884;23;10;2019;21:15;93;93001;48,91842;2,36923
201900001379;1;6;2019;02:30;93;93001;48,909684;2,398158
